common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text,common/user_name/__text
34155,PRINTER,DESTRUCTION FIL 051717 114138387,OK,0,23,47,11,17,4,117,3,136,1,-0500,48,47,11,17,4,117,3,136,1,-0500,15,BLACK_AND_WHITE,1,1,15,yvonne.briones
34154,PRINTER,https://www.tdl 051717 114017783,OK,0,2,46,11,17,4,117,3,136,1,-0500,9,46,11,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,linda.coronado
34153,PRINTER,https://www.tdl 051717 114009751,OK,0,54,45,11,17,4,117,3,136,1,-0500,2,46,11,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,linda.coronado
34151,PRINTER,TX-MHP-170512-03140-permit.pdf,OK,0,54,21,11,17,4,117,3,136,1,-0500,3,22,11,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,2,2,2,anaisa.licerio
34150,PRINTER,CO INTERNET PDF.pdf,OK,0,57,11,11,17,4,117,3,136,1,-0500,24,12,11,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,15,15,15,anaisa.licerio
34149,PRINTER,Notification_Le 051717 104246721,OK,0,33,48,10,17,4,117,3,136,1,-0500,59,55,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34148,PRINTER,5335185_353_149 051717 104231321,OK,0,17,48,10,17,4,117,3,136,1,-0500,25,48,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34147,PRINTER,5335181_353_149 051717 104226667,OK,0,13,48,10,17,4,117,3,136,1,-0500,20,48,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34146,PRINTER,Notification_Le 051717 104156614,OK,0,43,47,10,17,4,117,3,136,1,-0500,50,47,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34145,PRINTER,5334145_353_149 051717 104139778,OK,0,26,47,10,17,4,117,3,136,1,-0500,33,47,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34144,PRINTER,5334141_353_149 051717 104134689,OK,0,21,47,10,17,4,117,3,136,1,-0500,28,47,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34143,PRINTER,Notification_Le 051717 104031608,OK,0,18,46,10,17,4,117,3,136,1,-0500,25,46,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34142,PRINTER,5333749_353_149 051717 104016555,OK,0,3,46,10,17,4,117,3,136,1,-0500,10,46,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34141,PRINTER,Notification_Le 051717 103949648,OK,0,36,45,10,17,4,117,3,136,1,-0500,43,45,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34140,PRINTER,5333545_353_149 051717 103936323,OK,0,22,45,10,17,4,117,3,136,1,-0500,30,45,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34139,PRINTER,Notification_Le 051717 103910910,OK,0,57,44,10,17,4,117,3,136,1,-0500,5,45,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34138,PRINTER,5334221_353_149 051717 103855784,OK,0,42,44,10,17,4,117,3,136,1,-0500,49,44,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34137,PRINTER,Notification_Le 051717 103822812,OK,0,9,44,10,17,4,117,3,136,1,-0500,17,44,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34136,PRINTER,5334393_353_149 051717 103808079,OK,0,54,43,10,17,4,117,3,136,1,-0500,4,44,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34135,PRINTER,Notification_Le 051717 103741572,OK,0,28,43,10,17,4,117,3,136,1,-0500,35,43,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34134,PRINTER,5335317_353_149 051717 103728150,OK,0,14,43,10,17,4,117,3,136,1,-0500,24,43,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34133,PRINTER,Notification_Le 051717 103620250,OK,0,6,42,10,17,4,117,3,136,1,-0500,14,42,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34132,PRINTER,5335373_353_149 051717 103600125,OK,0,46,41,10,17,4,117,3,136,1,-0500,54,41,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34131,PRINTER,Notification_Le 051717 103546324,OK,0,32,41,10,17,4,117,3,136,1,-0500,40,41,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34130,PRINTER,5335513_353_149 051717 103525248,OK,0,11,41,10,17,4,117,3,136,1,-0500,20,41,10,17,4,117,3,136,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34129,COPY,doc03412920170517103957,OK,0,57,39,10,17,4,117,3,136,1,-0500,5,40,10,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34128,COPY,doc03412820170517103942,OK,0,42,39,10,17,4,117,3,136,1,-0500,50,39,10,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34126,COPY,doc03412620170517102625,OK,0,25,26,10,17,4,117,3,136,1,-0500,32,26,10,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34125,PRINTER,BlueWave Pharr  051717 095140106,OK,0,27,57,9,17,4,117,3,136,1,-0500,38,57,9,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,1,1,1,george.martinez
34124,PRINTER,Brittany_Landez 051717 093115168,OK,0,3,37,9,17,4,117,3,136,1,-0500,35,37,9,17,4,117,3,136,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34123,PRINTER,Clearance & Dem 051717 093056823,OK,0,2,37,9,17,4,117,3,136,1,-0500,22,37,9,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,5,5,5,yoli.gonzalez
34122,COPY,doc03412220170517091929,OK,0,29,19,9,17,4,117,3,136,1,-0500,24,23,9,17,4,117,3,136,1,-0500,70,FULL_COLOR,1,1,70,
34116,PRINTER,TX-HOME-150923-06016-permit.pdf,OK,0,39,45,8,17,4,117,3,136,1,-0500,55,45,8,17,4,117,3,136,1,-0500,2,BLACK_AND_WHITE,2,2,8,anaisa.licerio
34115,COPY,doc03411520170517082107,OK,0,7,21,8,17,4,117,3,136,1,-0500,15,21,8,17,4,117,3,136,1,-0500,1,BLACK_AND_WHITE,3,3,3,
34113,COPY,doc03411320170516170338,OK,0,38,3,17,16,4,117,2,135,1,-0500,33,4,17,16,4,117,2,135,1,-0500,2,BLACK_AND_WHITE,15,15,30,
34112,COPY,doc03411220170516165503,OK,0,3,55,16,16,4,117,2,135,1,-0500,11,55,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34111,PRINTER,20170516_093320.jpg,OK,0,12,54,16,16,4,117,2,135,1,-0500,20,54,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
34110,PRINTER,20170516_093330.jpg,OK,0,46,53,16,16,4,117,2,135,1,-0500,55,53,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
34109,PRINTER,20170516_093333.jpg,OK,0,37,53,16,16,4,117,2,135,1,-0500,45,53,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,SYSTEM
34108,PRINTER,20170516_093355.jpg,OK,0,58,52,16,16,4,117,2,135,1,-0500,6,53,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
34107,PRINTER,20170516_093358.jpg,OK,0,31,52,16,16,4,117,2,135,1,-0500,42,52,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
34106,PRINTER,5292019_353_149 051617 164601797,OK,0,35,51,16,16,4,117,2,135,1,-0500,44,51,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34104,COPY,doc03410420170516164630,OK,0,30,46,16,16,4,117,2,135,1,-0500,36,46,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34103,PRINTER,Notification_Le 051617 163529486,OK,0,4,41,16,16,4,117,2,135,1,-0500,13,41,16,16,4,117,2,135,1,-0500,2,FULL_COLOR,1,1,2,yvonne.briones
34102,PRINTER,5324955_353_149 051617 163510333,OK,0,44,40,16,16,4,117,2,135,1,-0500,53,40,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,2,2,2,yvonne.briones
34101,PRINTER,5324951_353_149 051617 163500327,OK,0,34,40,16,16,4,117,2,135,1,-0500,43,40,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,2,2,2,yvonne.briones
34100,PRINTER,Notification_Le 051617 163356543,OK,0,31,39,16,16,4,117,2,135,1,-0500,40,39,16,16,4,117,2,135,1,-0500,2,FULL_COLOR,1,1,2,yvonne.briones
34099,PRINTER,5325771_353_149 051617 163334224,OK,0,8,39,16,16,4,117,2,135,1,-0500,16,39,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34098,PRINTER,5325775_353_149 051617 163323127,OK,0,57,38,16,16,4,117,2,135,1,-0500,6,39,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34097,PRINTER,5325775_353_149 051617 163319399,OK,0,53,38,16,16,4,117,2,135,1,-0500,2,39,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34096,PRINTER,5325771_353_149 051617 163315214,OK,0,49,38,16,16,4,117,2,135,1,-0500,58,38,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34095,PRINTER,Notification_Le 051617 163154373,OK,0,29,37,16,16,4,117,2,135,1,-0500,36,37,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34093,PRINTER,5325991_353_149 051617 162938929,OK,0,13,35,16,16,4,117,2,135,1,-0500,26,37,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34094,PRINTER,Notification_Le 051617 162956890,OK,0,31,35,16,16,4,117,2,135,1,-0500,24,37,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34092,PRINTER,5321019_353_149 051617 162729423,OK,0,4,33,16,16,4,117,2,135,1,-0500,55,33,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34091,PRINTER,5263107_353_149 051617 162721800,OK,0,56,32,16,16,4,117,2,135,1,-0500,7,33,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34090,PRINTER,Cities Serving  051617 162708181,OK,0,42,32,16,16,4,117,2,135,1,-0500,6,33,16,16,4,117,2,135,1,-0500,2,FULL_COLOR,1,1,2,rogelio.rodriguez
34089,PRINTER,Notification_Le 051617 162625579,OK,0,0,32,16,16,4,117,2,135,1,-0500,15,32,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34088,PRINTER,5307857_353_149 051617 162603080,OK,0,37,31,16,16,4,117,2,135,1,-0500,53,31,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34087,PRINTER,5307853_353_149 051617 162556082,OK,0,30,31,16,16,4,117,2,135,1,-0500,51,31,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34086,PRINTER,Notification_Le 051617 162538861,OK,0,13,31,16,16,4,117,2,135,1,-0500,21,31,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34085,PRINTER,5331489_353_149 051617 162524802,OK,0,59,30,16,16,4,117,2,135,1,-0500,8,31,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34084,PRINTER,5331485_353_149 051617 162519328,OK,0,54,30,16,16,4,117,2,135,1,-0500,4,31,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34083,PRINTER,Court Cases (20 051617 162445459,OK,0,38,30,16,16,4,117,2,135,1,-0500,47,30,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
34082,PRINTER,Notification_Le 051617 162442580,OK,0,17,30,16,16,4,117,2,135,1,-0500,25,30,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34081,PRINTER,5322515_353_149 051617 162426150,OK,0,0,30,16,16,4,117,2,135,1,-0500,9,30,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34080,PRINTER,5322511_353_149 051617 162421655,OK,0,56,29,16,16,4,117,2,135,1,-0500,6,30,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34079,PRINTER,Notification_Le 051617 162350261,OK,0,25,29,16,16,4,117,2,135,1,-0500,32,29,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34078,PRINTER,5325055_353_149 051617 162333902,OK,0,8,29,16,16,4,117,2,135,1,-0500,26,29,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34077,PRINTER,Court Cases (20 051617 162312502,OK,0,5,29,16,16,4,117,2,135,1,-0500,17,29,16,16,4,117,2,135,1,-0500,2,BLACK_AND_WHITE,1,1,2,yoli.gonzalez
34076,PRINTER,Notification_Le 051617 162236040,OK,0,10,28,16,16,4,117,2,135,1,-0500,18,28,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34075,PRINTER,5325107_353_149 051617 162222315,OK,0,57,27,16,16,4,117,2,135,1,-0500,4,28,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34074,PRINTER,5325103_353_149 051617 162217657,OK,0,52,27,16,16,4,117,2,135,1,-0500,0,28,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34073,PRINTER,Notification_Le 051617 162208105,OK,0,43,27,16,16,4,117,2,135,1,-0500,50,27,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34072,PRINTER,5325115_353_149 051617 162155005,OK,0,29,27,16,16,4,117,2,135,1,-0500,37,27,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34071,PRINTER,5325111_353_149 051617 162149939,OK,0,24,27,16,16,4,117,2,135,1,-0500,32,27,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34070,PRINTER,Notification_Le 051617 162114005,OK,0,48,26,16,16,4,117,2,135,1,-0500,56,26,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34069,PRINTER,5325127_353_149 051617 162100384,OK,0,35,26,16,16,4,117,2,135,1,-0500,42,26,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34068,PRINTER,Notification_Le 051617 162044454,OK,0,19,26,16,16,4,117,2,135,1,-0500,27,26,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34067,PRINTER,5325207_353_149 051617 162030768,OK,0,5,26,16,16,4,117,2,135,1,-0500,13,26,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34066,PRINTER,5325203_353_149 051617 162026017,OK,0,0,26,16,16,4,117,2,135,1,-0500,8,26,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34065,PRINTER,Notification_Le 051617 161959542,OK,0,34,25,16,16,4,117,2,135,1,-0500,42,25,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34064,PRINTER,5325447_353_149 051617 161946968,OK,0,21,25,16,16,4,117,2,135,1,-0500,29,25,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34063,PRINTER,Notification_Le 051617 161922429,OK,0,57,24,16,16,4,117,2,135,1,-0500,5,25,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34062,PRINTER,5325623_353_149 051617 161908926,OK,0,43,24,16,16,4,117,2,135,1,-0500,51,24,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34061,PRINTER,Notification_Le 051617 161843608,OK,0,18,24,16,16,4,117,2,135,1,-0500,26,24,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34060,PRINTER,5325587_353_149 051617 161829151,OK,0,4,24,16,16,4,117,2,135,1,-0500,11,24,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34059,PRINTER,5325583_353_149 051617 161824851,OK,0,59,23,16,16,4,117,2,135,1,-0500,7,24,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34058,PRINTER,5321019_353_149 051617 161800599,OK,0,38,23,16,16,4,117,2,135,1,-0500,47,23,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34057,PRINTER,Cities Serving  051617 161757476,OK,0,34,23,16,16,4,117,2,135,1,-0500,46,23,16,16,4,117,2,135,1,-0500,3,MIXED,1,1,3,rogelio.rodriguez
34056,PRINTER,Notification_Le 051617 161757504,OK,0,32,23,16,16,4,117,2,135,1,-0500,40,23,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34055,PRINTER,5263107_353_149 051617 161748048,OK,0,22,23,16,16,4,117,2,135,1,-0500,30,23,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34054,PRINTER,5263103_353_149 051617 161740089,OK,0,15,23,16,16,4,117,2,135,1,-0500,22,23,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34053,PRINTER,5325663_353_149 051617 161734003,OK,0,9,23,16,16,4,117,2,135,1,-0500,16,23,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34052,PRINTER,Cities Serving  051617 161730271,OK,0,5,23,16,16,4,117,2,135,1,-0500,14,23,16,16,4,117,2,135,1,-0500,2,FULL_COLOR,1,1,2,rogelio.rodriguez
34051,PRINTER,Notification_Le 051617 161705182,OK,0,40,22,16,16,4,117,2,135,1,-0500,48,22,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34050,PRINTER,5325915_353_149 051617 161646873,OK,0,21,22,16,16,4,117,2,135,1,-0500,29,22,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34049,PRINTER,Notification_Le 051617 161619591,OK,0,54,21,16,16,4,117,2,135,1,-0500,2,22,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34048,PRINTER,5325951_353_149 051617 161559439,OK,0,34,21,16,16,4,117,2,135,1,-0500,42,21,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34047,PRINTER,Notification_Le 051617 161523157,OK,0,58,20,16,16,4,117,2,135,1,-0500,5,21,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34046,PRINTER,5326067_353_149 051617 161509181,OK,0,44,20,16,16,4,117,2,135,1,-0500,51,20,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34045,PRINTER,Notification_Le 051617 161417583,OK,0,52,19,16,16,4,117,2,135,1,-0500,0,20,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34044,PRINTER,5326099_353_149 051617 161402205,OK,0,37,19,16,16,4,117,2,135,1,-0500,44,19,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34043,PRINTER,Notification_Le 051617 161335402,OK,0,10,19,16,16,4,117,2,135,1,-0500,18,19,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34042,PRINTER,5326135_353_149 051617 161322672,OK,0,57,18,16,16,4,117,2,135,1,-0500,5,19,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34041,PRINTER,Notification_Le 051617 161151677,OK,0,26,17,16,16,4,117,2,135,1,-0500,44,17,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34040,PRINTER,TX-F-170515-031 051617 161140996,OK,0,15,17,16,16,4,117,2,135,1,-0500,43,17,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,2,2,2,linda.coronado
34039,PRINTER,5326191_353_149 051617 161137193,OK,0,12,17,16,16,4,117,2,135,1,-0500,19,17,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34038,PRINTER,Notification_Le 051617 161109043,OK,0,44,16,16,16,4,117,2,135,1,-0500,51,16,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34037,PRINTER,5326171_353_149 051617 161055087,OK,0,30,16,16,16,4,117,2,135,1,-0500,37,16,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34036,PRINTER,Notification_Le 051617 161023968,OK,0,59,15,16,16,4,117,2,135,1,-0500,6,16,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34035,PRINTER,5326219_353_149 051617 161011006,OK,0,46,15,16,16,4,117,2,135,1,-0500,53,15,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34034,PRINTER,Notification_Le 051617 160944828,OK,0,20,15,16,16,4,117,2,135,1,-0500,27,15,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34033,PRINTER,5326431_353_149 051617 160930853,OK,0,6,15,16,16,4,117,2,135,1,-0500,13,15,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34032,PRINTER,5326427_353_149 051617 160925987,OK,0,1,15,16,16,4,117,2,135,1,-0500,9,15,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34031,COPY,doc03403120170516161241,OK,0,41,12,16,16,4,117,2,135,1,-0500,26,13,16,16,4,117,2,135,1,-0500,8,BLACK_AND_WHITE,1,1,8,
34030,PRINTER,Notification_Le 051617 160642587,OK,0,18,12,16,16,4,117,2,135,1,-0500,14,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34029,PRINTER,5326675_353_149 051617 160625455,OK,0,7,12,16,16,4,117,2,135,1,-0500,13,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34028,PRINTER,5326671_353_149 051617 160620905,OK,0,56,11,16,16,4,117,2,135,1,-0500,11,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34027,PRINTER,Notification_Le 051617 160554078,OK,0,29,11,16,16,4,117,2,135,1,-0500,10,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34026,PRINTER,5330083_353_149 051617 160536974,OK,0,12,11,16,16,4,117,2,135,1,-0500,9,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34025,PRINTER,Notification_Le 051617 160505436,OK,0,40,10,16,16,4,117,2,135,1,-0500,8,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34024,PRINTER,5330111_353_149 051617 160452445,OK,0,27,10,16,16,4,117,2,135,1,-0500,6,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34023,PRINTER,Notification_Le 051617 160422894,OK,0,58,9,16,16,4,117,2,135,1,-0500,5,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34022,PRINTER,5330135_353_149 051617 160315399,OK,0,51,8,16,16,4,117,2,135,1,-0500,4,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34021,PRINTER,Notification_Le 051617 160201810,OK,0,37,7,16,16,4,117,2,135,1,-0500,2,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34020,PRINTER,5330295_353_149 051617 160146042,OK,0,21,7,16,16,4,117,2,135,1,-0500,1,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34019,PRINTER,Notification_Le 051617 160109733,OK,0,45,6,16,16,4,117,2,135,1,-0500,0,13,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34018,PRINTER,5330399_353_149 051617 160056586,OK,0,32,6,16,16,4,117,2,135,1,-0500,58,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34017,PRINTER,Notification_Le 051617 160029083,OK,0,4,6,16,16,4,117,2,135,1,-0500,57,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34016,PRINTER,5330555_353_149 051617 160014884,OK,0,50,5,16,16,4,117,2,135,1,-0500,55,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34015,PRINTER,Notification_Le 051617 155925882,OK,0,1,5,16,16,4,117,2,135,1,-0500,54,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34014,PRINTER,5330837_353_149 051617 155912840,OK,0,48,4,16,16,4,117,2,135,1,-0500,53,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34013,PRINTER,Notification_Le 051617 155847435,OK,0,23,4,16,16,4,117,2,135,1,-0500,52,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34012,PRINTER,5331129_353_149 051617 155834097,OK,0,9,4,16,16,4,117,2,135,1,-0500,50,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34011,PRINTER,Notification_Le 051617 155759673,OK,0,35,3,16,16,4,117,2,135,1,-0500,49,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34010,PRINTER,5331329_353_149 051617 155746126,OK,0,21,3,16,16,4,117,2,135,1,-0500,48,12,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34009,PRINTER,5331325_353_149 051617 155739440,OK,0,15,3,16,16,4,117,2,135,1,-0500,23,3,16,16,4,117,2,135,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34008,PRINTER,Contractor_Noti 051617 155636736,OK,0,12,2,16,16,4,117,2,135,1,-0500,18,2,16,16,4,117,2,135,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
