common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,common/user_name/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text
54487,PRINTER,36x72_Las Milpa 051917 082611628,OK,0,55,27,8,19,4,117,5,138,1,-0500,14,28,8,19,4,117,5,138,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54486,PRINTER,5.19.17.xlsx 051917 082452183,OK,0,36,26,8,19,4,117,5,138,1,-0500,54,26,8,19,4,117,5,138,1,-0500,1,melanie.cano,FULL_COLOR,4,4,4
54485,PRINTER,5.19.17.xlsx 051917 082415176,OK,0,59,25,8,19,4,117,5,138,1,-0500,19,26,8,19,4,117,5,138,1,-0500,1,melanie.cano,FULL_COLOR,4,4,4
54484,PRINTER,Microsoft Outlo 051917 082339573,OK,0,23,25,8,19,4,117,5,138,1,-0500,31,25,8,19,4,117,5,138,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54483,PRINTER,Java Printing 051917 081912323,OK,0,55,20,8,19,4,117,5,138,1,-0500,5,21,8,19,4,117,5,138,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
54482,PRINTER,Microsoft Outlo 051917 080154079,OK,0,38,3,8,19,4,117,5,138,1,-0500,45,3,8,19,4,117,5,138,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54481,PRINTER,Microsoft Outlo 051917 080147246,OK,0,31,3,8,19,4,117,5,138,1,-0500,42,3,8,19,4,117,5,138,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54480,PRINTER,doc05448020170518173222,OK,0,22,32,17,18,4,117,4,137,1,-0500,32,32,17,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54479,PRINTER,5 x 7 in. (2) 051817 171313827,OK,0,51,14,17,18,4,117,4,137,1,-0500,4,15,17,18,4,117,4,137,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54478,PRINTER,5 x 7 in. (2) 051817 171259553,OK,0,38,14,17,18,4,117,4,137,1,-0500,51,14,17,18,4,117,4,137,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54477,PRINTER,doc05447720170518171421,OK,0,21,14,17,18,4,117,4,137,1,-0500,30,14,17,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54476,PRINTER,SUP_J. GARCIA_A 051817 171033604,OK,0,10,12,17,18,4,117,4,137,1,-0500,16,12,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54475,PRINTER,SUP_J. GARCIA_A 051817 171024813,OK,0,1,12,17,18,4,117,4,137,1,-0500,10,12,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54474,PRINTER,CH_Centro Famil 051817 170804165,OK,0,41,9,17,18,4,117,4,137,1,-0500,48,9,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54473,PRINTER,CH_Centro Famil 051817 170757624,OK,0,34,9,17,18,4,117,4,137,1,-0500,42,9,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54472,PRINTER,TWR_A.J. McColl 051817 170711098,OK,0,48,8,17,18,4,117,4,137,1,-0500,54,8,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54471,PRINTER,TWR_A.J. McColl 051817 170703288,OK,0,40,8,17,18,4,117,4,137,1,-0500,49,8,17,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54470,PRINTER,Microsoft Outlo 051817 165820742,OK,0,58,59,16,18,4,117,4,137,1,-0500,4,0,17,18,4,117,4,137,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54469,PRINTER,doc05446920170518165926,OK,0,26,59,16,18,4,117,4,137,1,-0500,34,59,16,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54468,PRINTER,ArcReader Docum 051817 165536330,OK,0,15,57,16,18,4,117,4,137,1,-0500,24,57,16,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54467,PRINTER,Mailing Labels 051817 165409064,OK,0,46,55,16,18,4,117,4,137,1,-0500,14,56,16,18,4,117,4,137,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54466,PRINTER,Wish List.xls 051817 165403832,OK,0,41,55,16,18,4,117,4,137,1,-0500,50,55,16,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54465,PRINTER,ArcReader Docum 051817 165358073,OK,0,36,55,16,18,4,117,4,137,1,-0500,46,55,16,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54464,PRINTER,Chart.xls 051817 165336671,OK,0,14,55,16,18,4,117,4,137,1,-0500,22,55,16,18,4,117,4,137,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
54463,PRINTER,1.1 FLOOR PLAN- 051817 165259611,OK,0,38,54,16,18,4,117,4,137,1,-0500,50,54,16,18,4,117,4,137,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
54462,PRINTER,1301 W Sam Hous 051817 165122996,OK,0,1,53,16,18,4,117,4,137,1,-0500,12,53,16,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54460,PRINTER,Microsoft Outlo 051817 164358972,OK,0,36,45,16,18,4,117,4,137,1,-0500,45,45,16,18,4,117,4,137,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54458,COPY,doc05445820170518164412,OK,0,12,44,16,18,4,117,4,137,1,-0500,39,44,16,18,4,117,4,137,1,-0500,14,,FULL_COLOR,1,1,14
54456,PRINTER,Wish List.xls 051817 163225318,OK,0,3,34,16,18,4,117,4,137,1,-0500,10,34,16,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54455,COPY,doc05445520170518163144,OK,0,44,31,16,18,4,117,4,137,1,-0500,59,31,16,18,4,117,4,137,1,-0500,2,,FULL_COLOR,3,3,6
54454,COPY,doc05445420170518163057,OK,0,57,30,16,18,4,117,4,137,1,-0500,11,31,16,18,4,117,4,137,1,-0500,4,,FULL_COLOR,1,1,4
54453,PRINTER,Wish List.xls 051817 161222165,OK,0,1,14,16,18,4,117,4,137,1,-0500,8,14,16,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54452,PRINTER,City of Pharr R 051817 160221551,OK,0,1,4,16,18,4,117,4,137,1,-0500,9,4,16,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54451,PRINTER,Microsoft Outlo 051817 160210817,OK,0,50,3,16,18,4,117,4,137,1,-0500,0,4,16,18,4,117,4,137,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
54450,PRINTER,Microsoft Outlo 051817 160012557,OK,0,52,1,16,18,4,117,4,137,1,-0500,0,2,16,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54449,PRINTER,Shop HyLoft 45- 051817 155506926,OK,0,46,56,15,18,4,117,4,137,1,-0500,59,56,15,18,4,117,4,137,1,-0500,2,janie.benedict,MIXED,1,1,2
54448,COPY,doc05444820170518155323,OK,0,23,53,15,18,4,117,4,137,1,-0500,21,55,15,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,40,40,40
54447,COPY,doc05444720170518154513,OK,0,13,45,15,18,4,117,4,137,1,-0500,20,45,15,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54446,COPY,doc05444620170518154056,OK,0,56,40,15,18,4,117,4,137,1,-0500,1,41,15,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54445,COPY,doc05444520170518154045,OK,0,45,40,15,18,4,117,4,137,1,-0500,53,40,15,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54443,COPY,doc05444320170518150131,OK,0,31,1,15,18,4,117,4,137,1,-0500,42,1,15,18,4,117,4,137,1,-0500,3,,FULL_COLOR,1,1,3
54442,PRINTER,Document1 051817 145458802,OK,0,40,56,14,18,4,117,4,137,1,-0500,57,56,14,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54441,PRINTER,Inspection_Repo 051817 144218749,OK,0,59,43,14,18,4,117,4,137,1,-0500,10,44,14,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54440,PRINTER,Inspection_Repo 051817 144205454,OK,0,46,43,14,18,4,117,4,137,1,-0500,54,43,14,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54439,PRINTER,Inspection_Repo 051817 144150137,OK,0,31,43,14,18,4,117,4,137,1,-0500,39,43,14,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54438,PRINTER,Labels4 051817 143945496,OK,0,27,41,14,18,4,117,4,137,1,-0500,49,41,14,18,4,117,4,137,1,-0500,2,janie.benedict,BLACK_AND_WHITE,1,1,2
54437,PRINTER,doc05443720170518143435,OK,0,35,34,14,18,4,117,4,137,1,-0500,46,34,14,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54436,PRINTER,P&Z_AGENDA_05.2 051817 142714933,OK,0,56,28,14,18,4,117,4,137,1,-0500,7,29,14,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54435,PRINTER,doc05443520170518142350,OK,0,50,23,14,18,4,117,4,137,1,-0500,58,23,14,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54434,PRINTER,Proposed Subdiv 051817 142144969,OK,0,27,23,14,18,4,117,4,137,1,-0500,35,23,14,18,4,117,4,137,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
54433,PRINTER,Proposed Subdiv 051817 142140458,OK,0,23,23,14,18,4,117,4,137,1,-0500,32,23,14,18,4,117,4,137,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
54432,PRINTER,Microsoft Outlo 051817 142021065,OK,0,3,22,14,18,4,117,4,137,1,-0500,9,22,14,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54431,PRINTER,Microsoft Outlo 051817 142008538,OK,0,51,21,14,18,4,117,4,137,1,-0500,0,22,14,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54430,PRINTER,doc05443020170518142055,OK,0,55,20,14,18,4,117,4,137,1,-0500,3,21,14,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54429,PRINTER,RECIEPTS SUMMAR 051817 141853114,OK,0,34,20,14,18,4,117,4,137,1,-0500,43,20,14,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54428,PRINTER,P&Z_AGENDA_05.2 051817 141711914,OK,0,53,18,14,18,4,117,4,137,1,-0500,4,19,14,18,4,117,4,137,1,-0500,3,alexandra.esparza,FULL_COLOR,1,1,3
54427,PRINTER,doc05442720170518141821,OK,0,21,18,14,18,4,117,4,137,1,-0500,31,18,14,18,4,117,4,137,1,-0500,2,,FULL_COLOR,1,1,2
54426,PRINTER,doc05442620170518141729,OK,0,29,17,14,18,4,117,4,137,1,-0500,44,17,14,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54425,PRINTER,O-2017-18 - TEL 051817 141334678,OK,0,39,15,14,18,4,117,4,137,1,-0500,24,17,14,18,4,117,4,137,1,-0500,10,eddie.martinez,FULL_COLOR,1,1,10
54424,PRINTER,O-2017-18 - TEL 051817 141320953,OK,0,4,15,14,18,4,117,4,137,1,-0500,9,17,14,18,4,117,4,137,1,-0500,10,della.robles,FULL_COLOR,6,6,60
54423,COPY,doc05442320170518141114,OK,0,14,11,14,18,4,117,4,137,1,-0500,29,11,14,18,4,117,4,137,1,-0500,1,,FULL_COLOR,6,6,6
54422,COPY,doc05442220170518140724,OK,0,24,7,14,18,4,117,4,137,1,-0500,17,8,14,18,4,117,4,137,1,-0500,26,,FULL_COLOR,1,1,26
54421,COPY,doc05442120170518135650,OK,0,50,56,13,18,4,117,4,137,1,-0500,57,56,13,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54420,PRINTER,705 N. Sugar Rd. 051817 135212229,OK,0,55,53,13,18,4,117,4,137,1,-0500,2,54,13,18,4,117,4,137,1,-0500,1,ruben.alfaro,BLACK_AND_WHITE,1,1,1
54419,PRINTER,Building Repair 051817 133103394,OK,0,37,32,13,18,4,117,4,137,1,-0500,45,32,13,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54418,PRINTER,Delta Subd -Eng 051817 132216885,OK,0,51,23,13,18,4,117,4,137,1,-0500,6,24,13,18,4,117,4,137,1,-0500,1,eddie.martinez,FULL_COLOR,6,6,6
54417,PRINTER,Memo for STAFF  051817 132112674,OK,0,46,22,13,18,4,117,4,137,1,-0500,1,23,13,18,4,117,4,137,1,-0500,1,eddie.martinez,FULL_COLOR,6,6,6
54416,PRINTER,CAB_Texas EZ Mo 051817 131641139,OK,0,15,18,13,18,4,117,4,137,1,-0500,27,19,13,18,4,117,4,137,1,-0500,13,maricela.salinas,BLACK_AND_WHITE,1,1,13
54415,PRINTER,CAB_EZ MONEY LO 051817 131625071,OK,0,59,17,13,18,4,117,4,137,1,-0500,9,19,13,18,4,117,4,137,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
54414,PRINTER,00-Subdivision  051817 131416080,OK,0,50,15,13,18,4,117,4,137,1,-0500,58,15,13,18,4,117,4,137,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
54413,PRINTER,1201 S Jackson  051817 131035134,OK,0,9,12,13,18,4,117,4,137,1,-0500,34,12,13,18,4,117,4,137,1,-0500,10,maricela.salinas,BLACK_AND_WHITE,1,1,10
54412,PRINTER,00-Subdivision  051817 130430715,OK,0,5,6,13,18,4,117,4,137,1,-0500,15,6,13,18,4,117,4,137,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
54411,PRINTER,ADDENDUM TO CIT 051817 125625915,OK,0,1,58,12,18,4,117,4,137,1,-0500,41,59,12,18,4,117,4,137,1,-0500,10,della.robles,MIXED,6,6,60
54410,PRINTER,Case violations 051817 125148475,OK,0,23,53,12,18,4,117,4,137,1,-0500,8,54,12,18,4,117,4,137,1,-0500,2,melanie.cano,FULL_COLOR,6,6,12
54409,PRINTER,Case violations 051817 125048493,OK,0,23,52,12,18,4,117,4,137,1,-0500,12,53,12,18,4,117,4,137,1,-0500,2,melanie.cano,FULL_COLOR,6,6,12
54408,PRINTER,P&Z_AGENDA_05.2 051817 123636101,OK,0,11,38,12,18,4,117,4,137,1,-0500,19,38,12,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54406,COPY,doc05440620170518115412,OK,0,12,54,11,18,4,117,4,137,1,-0500,17,54,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54405,COPY,doc05440520170518115402,OK,0,2,54,11,18,4,117,4,137,1,-0500,7,54,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54404,COPY,doc05440420170518115351,OK,0,51,53,11,18,4,117,4,137,1,-0500,57,53,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54403,COPY,doc05440320170518114718,OK,0,18,47,11,18,4,117,4,137,1,-0500,26,47,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54396,COPY,doc05439620170518112843,OK,0,43,28,11,18,4,117,4,137,1,-0500,52,28,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54395,COPY,doc05439520170518112825,OK,0,25,28,11,18,4,117,4,137,1,-0500,31,28,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54394,COPY,doc05439420170518112818,OK,0,18,28,11,18,4,117,4,137,1,-0500,24,28,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54393,COPY,doc05439320170518112808,OK,0,8,28,11,18,4,117,4,137,1,-0500,17,28,11,18,4,117,4,137,1,-0500,1,,FULL_COLOR,1,1,1
54392,COPY,doc05439220170518112753,OK,0,53,27,11,18,4,117,4,137,1,-0500,1,28,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54391,COPY,doc05439120170518112748,OK,0,48,27,11,18,4,117,4,137,1,-0500,56,27,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54390,COPY,doc05439020170518112734,OK,0,34,27,11,18,4,117,4,137,1,-0500,43,27,11,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54389,COPY,doc05438920170518112718,OK,0,18,27,11,18,4,117,4,137,1,-0500,35,27,11,18,4,117,4,137,1,-0500,2,,BLACK_AND_WHITE,1,1,2
54388,COPY,doc05438820170518112627,OK,0,27,26,11,18,4,117,4,137,1,-0500,45,26,11,18,4,117,4,137,1,-0500,1,,FULL_COLOR,8,8,8
54386,PRINTER,Microsoft Outlo 051817 112246452,OK,0,24,24,11,18,4,117,4,137,1,-0500,32,24,11,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54385,PRINTER,Standard Estima 051817 112220340,OK,0,58,23,11,18,4,117,4,137,1,-0500,6,24,11,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54384,PRINTER,PZ_FINAL_COMMEN 051817 112127498,OK,0,5,23,11,18,4,117,4,137,1,-0500,16,23,11,18,4,117,4,137,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54383,PRINTER,Development Rep 051817 112122914,OK,0,0,23,11,18,4,117,4,137,1,-0500,9,23,11,18,4,117,4,137,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
54382,PRINTER,6005 S Jackson 051817 111931295,OK,0,9,21,11,18,4,117,4,137,1,-0500,17,21,11,18,4,117,4,137,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
54380,PRINTER,P&Z_MINUTES 05. 051817 111749322,OK,0,27,19,11,18,4,117,4,137,1,-0500,46,19,11,18,4,117,4,137,1,-0500,4,alexandra.esparza,MIXED,1,1,4
54379,PRINTER,CUP - CELL TOWE 051817 111700321,OK,0,38,18,11,18,4,117,4,137,1,-0500,31,19,11,18,4,117,4,137,1,-0500,2,della.robles,FULL_COLOR,6,6,12
54378,PRINTER,SUBDIVISION PRO 051817 111629133,OK,0,7,18,11,18,4,117,4,137,1,-0500,25,18,11,18,4,117,4,137,1,-0500,4,melanie.cano,FULL_COLOR,1,1,4
54377,PRINTER,NEW CUP-Growler 051817 111608325,OK,0,46,17,11,18,4,117,4,137,1,-0500,3,18,11,18,4,117,4,137,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
54376,PRINTER,ADDENDUM TO CIT 051817 111340240,OK,0,18,15,11,18,4,117,4,137,1,-0500,1,17,11,18,4,117,4,137,1,-0500,10,della.robles,MIXED,6,6,60
54375,PRINTER,PZ_PRELIM COMME 051817 110956774,OK,0,34,11,11,18,4,117,4,137,1,-0500,43,11,11,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54374,PRINTER,P&Z_MINUTES_APP 051817 110818976,OK,0,56,9,11,18,4,117,4,137,1,-0500,5,10,11,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54373,PRINTER,P&Z_AGENDA_05.2 051817 110625725,OK,0,3,8,11,18,4,117,4,137,1,-0500,14,8,11,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54370,PRINTER,CUP - CELL TOWE 051817 110142213,OK,0,20,3,11,18,4,117,4,137,1,-0500,12,4,11,18,4,117,4,137,1,-0500,2,della.robles,FULL_COLOR,6,6,12
54369,PRINTER,Standard Estima 051817 105710419,OK,0,49,58,10,18,4,117,4,137,1,-0500,57,58,10,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54368,PRINTER,Microsoft Outlo 051817 104809282,OK,0,48,49,10,18,4,117,4,137,1,-0500,58,49,10,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54367,PRINTER,CUP - CELL TOWE 051817 104708395,OK,0,47,48,10,18,4,117,4,137,1,-0500,11,49,10,18,4,117,4,137,1,-0500,2,della.robles,FULL_COLOR,1,1,2
54366,PRINTER,CUP - CELL TOWE 051817 104409330,OK,0,48,45,10,18,4,117,4,137,1,-0500,11,46,10,18,4,117,4,137,1,-0500,2,della.robles,FULL_COLOR,1,1,2
54365,PRINTER,doc034310201705 051817 104016532,OK,0,56,41,10,18,4,117,4,137,1,-0500,10,42,10,18,4,117,4,137,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
54364,PRINTER,Microsoft Outlo 051817 104004431,OK,0,43,41,10,18,4,117,4,137,1,-0500,51,41,10,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54363,PRINTER,Microsoft Outlo 051817 103924343,OK,0,3,41,10,18,4,117,4,137,1,-0500,24,41,10,18,4,117,4,137,1,-0500,3,janie.benedict,FULL_COLOR,1,1,3
54362,PRINTER,CUP - CELL TOWE 051817 103918501,OK,0,57,40,10,18,4,117,4,137,1,-0500,13,41,10,18,4,117,4,137,1,-0500,2,della.robles,FULL_COLOR,1,1,2
54361,PRINTER,Comments South  051817 102432583,OK,0,13,26,10,18,4,117,4,137,1,-0500,28,26,10,18,4,117,4,137,1,-0500,2,eddie.martinez,FULL_COLOR,1,1,2
54360,PRINTER,P&Z_AGENDA_05.2 051817 101717808,OK,0,57,18,10,18,4,117,4,137,1,-0500,6,19,10,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54359,PRINTER,PZ_PRELIM COMME 051817 094741448,OK,0,22,49,9,18,4,117,4,137,1,-0500,33,49,9,18,4,117,4,137,1,-0500,3,eddie.martinez,MIXED,1,1,3
54356,PRINTER,DOC007.pdf 051817 093829305,OK,0,10,40,9,18,4,117,4,137,1,-0500,18,40,9,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54355,PRINTER,ABC_RGV PIZZA H 051817 093813503,OK,0,54,39,9,18,4,117,4,137,1,-0500,2,40,9,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54354,PRINTER,ABC_R ARMENDARI 051817 093641120,OK,0,22,38,9,18,4,117,4,137,1,-0500,30,38,9,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54353,PRINTER,Final Walk thru 051817 092909276,OK,0,50,30,9,18,4,117,4,137,1,-0500,6,31,9,18,4,117,4,137,1,-0500,3,eddie.martinez,MIXED,1,1,3
54352,COPY,doc05435220170518092954,OK,0,54,29,9,18,4,117,4,137,1,-0500,0,30,9,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54351,PRINTER,170501 - Tooley 051817 092643821,OK,0,25,28,9,18,4,117,4,137,1,-0500,33,28,9,18,4,117,4,137,1,-0500,1,samuel.tooley,BLACK_AND_WHITE,1,1,1
54350,PRINTER,170501 - Tooley 051817 092520396,OK,0,1,27,9,18,4,117,4,137,1,-0500,9,27,9,18,4,117,4,137,1,-0500,1,samuel.tooley,BLACK_AND_WHITE,1,1,1
54349,COPY,doc05434920170518092602,OK,0,2,26,9,18,4,117,4,137,1,-0500,9,26,9,18,4,117,4,137,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54348,PRINTER,170501 - Tooley 051817 092222763,OK,0,4,24,9,18,4,117,4,137,1,-0500,12,24,9,18,4,117,4,137,1,-0500,1,samuel.tooley,BLACK_AND_WHITE,1,1,1
54347,PRINTER,main 051817 091553986,OK,0,35,17,9,18,4,117,4,137,1,-0500,44,17,9,18,4,117,4,137,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54345,PRINTER,Avanti SD (Edin 051817 082833470,OK,0,16,30,8,18,4,117,4,137,1,-0500,27,30,8,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54344,PRINTER,Avanti SD (Edin 051817 082727857,OK,0,10,29,8,18,4,117,4,137,1,-0500,21,29,8,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54343,PRINTER,Avanti SD (Edin 051817 082218429,OK,0,1,24,8,18,4,117,4,137,1,-0500,54,24,8,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54342,COPY,doc05434220170518082329,OK,0,29,23,8,18,4,117,4,137,1,-0500,42,24,8,18,4,117,4,137,1,-0500,1,,FULL_COLOR,50,50,50
54341,PRINTER,Avanti SD (Edin 051817 081941042,OK,0,24,21,8,18,4,117,4,137,1,-0500,35,22,8,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54340,PRINTER,Microsoft Outlo 051817 080714077,OK,0,58,8,8,18,4,117,4,137,1,-0500,5,9,8,18,4,117,4,137,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54339,PRINTER,Microsoft Outlo 051817 080707962,OK,0,51,8,8,18,4,117,4,137,1,-0500,0,9,8,18,4,117,4,137,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54336,PRINTER,DOC054.pdf 051817 075753981,OK,0,38,59,7,18,4,117,4,137,1,-0500,48,59,7,18,4,117,4,137,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54335,PRINTER,P&Z_AGENDA_05.2 051717 170147213,OK,0,14,3,17,17,4,117,3,136,1,-0500,24,3,17,17,4,117,3,136,1,-0500,3,alexandra.esparza,FULL_COLOR,1,1,3
54334,PRINTER,IT Network-emai 051717 170105522,OK,0,33,2,17,17,4,117,3,136,1,-0500,41,2,17,17,4,117,3,136,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54333,PRINTER,file.html 051717 165927024,OK,0,58,0,17,17,4,117,3,136,1,-0500,17,2,17,17,4,117,3,136,1,-0500,15,maria.garcia,FULL_COLOR,1,1,15
54332,PRINTER,Chart (2).xls 051717 165853732,OK,0,20,0,17,17,4,117,3,136,1,-0500,29,0,17,17,4,117,3,136,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
54331,PRINTER,P&Z_MINUTES 05. 051717 165555556,OK,0,22,57,16,17,4,117,3,136,1,-0500,34,57,16,17,4,117,3,136,1,-0500,4,alexandra.esparza,MIXED,1,1,4
54330,PRINTER,Alcohol Ord upd 051717 165508575,OK,0,40,56,16,17,4,117,3,136,1,-0500,9,57,16,17,4,117,3,136,1,-0500,5,maria.garcia,FULL_COLOR,1,1,5
54329,PRINTER,Chart (1).xls 051717 165200752,OK,0,28,53,16,17,4,117,3,136,1,-0500,36,53,16,17,4,117,3,136,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
54328,COPY,doc05432820170517164746,OK,0,46,47,16,17,4,117,3,136,1,-0500,52,47,16,17,4,117,3,136,1,-0500,1,,BLACK_AND_WHITE,1,1,1
